,ID,STORE_TYPE,TIMEZONE,OPEN_DATE,NAME,POSTAL_CODE,ADDRESS,CITY,STATE,COUNTRY,LATITUDE,LONGITUDE,PHONE_NUMBER
2674,5450,1,EST,07/20/2005 12:00,Walmart Supercenter,21901,75 North East Plz,North East,MD,US,39.611206,-75.949562,(410) 287-2915
2675,2272,1,EST,08/22/1995 12:00,Walmart Supercenter,21613,2775 Dorchester Sq,Cambridge,MD,US,38.55440765,-76.05363227,(410) 221-0292
2676,1890,1,EST,04/30/1993 12:00,Walmart Supercenter,21801,2702 N Salisbury Blvd,Salisbury,MD,US,38.41698499,-75.568527,(410) 860-5095
2677,2894,1,EST,02/28/2001 12:00,Walmart Supercenter,21550,13164 Garrett Hwy,Oakland,MD,US,39.42588351,-79.39164474,(301) 334-8400
2678,90917,8,EST,,FedEx Office,20707,14225 Baltimore Ave,Laurel,MD,US,39.085882,-76.86120182,(301) 725-4933
2679,6434,3,EST,09/12/1994 12:00,Sam's Club,20724,3535 Russett Grn,Laurel,MD,US,39.10114669,-76.8002243,(301) 604-2060
2680,91906,8,EST,,FedEx Office,20904,12277 Tech Rd,Silver Spring,MD,US,39.05678406,-76.96735024,(301) 625-3024
2681,1715,2,EST,11/05/1991 12:00,Walmart,21601,8155 Elliott Rd,Easton,MD,US,38.772736,-76.05526,(410) 819-0140
2682,1716,2,EST,11/05/1991 12:00,Walmart,20678,150 Solomons Island Rd N,Prince Frederick,MD,US,38.540722,-76.59120199,(410) 535-3790
2683,2435,2,EST,05/19/1999 12:00,Walmart,21222,2399 North Point Blvd,Dundalk,MD,US,39.28610756,-76.49691693,(410) 284-5412
2684,4766,3,EST,06/13/2002 12:00,Sam's Club,21117,9750 Reistertown Road,Owings Mills,MD,US,39.40608978,-76.76680755,(410) 654-6930
2685,2009,2,EST,08/31/1993 12:00,Walmart,21009,401 Constant Friendship Blvd,Abingdon,MD,US,39.46414925,-76.3163989,(410) 569-9403
2686,1717,2,EST,04/01/1992 12:00,Walmart,20601,2055 Crain Hwy,Waldorf,MD,US,38.65542702,-76.87732189,(301) 705-7070
2687,2436,2,EST,02/20/1996 12:00,Walmart,21784,1320 Liberty Rd,Eldersburg,MD,US,39.40500999,-76.948502,(410) 549-5400
2688,3489,1,EST,07/17/2002 12:00,Walmart Supercenter,21237,6420 Petrie Way Rd,Baltimore,MD,US,39.33658137,-76.48955091,(410) 687-4858
2689,91802,8,EST,,FedEx Office,20740,4417 Hartwick Rd,College Park,MD,US,38.97928619,-76.93867492,(301) 277-7543
2690,91457,8,EST,,FedEx Office,20646,11 Shining Willow Way,La Plata,MD,US,38.54354605,-76.98408924,(301) 392-0454
2691,91391,8,EST,,FedEx Office,20740,10250 Baltimore Ave,College Park,MD,US,39.02235589,-76.9247809,(301) 220-0564
2692,90227,8,EST,,FedEx Office,20910,1407 E West Hwy,Silver Spring,MD,US,38.99413704,-77.03284777,(301) 587-6565
2693,6383,3,EST,04/20/1993 12:00,Sam's Club,21801,2700 N Salisbury Blvd,Salisbury,MD,US,38.41563796,-75.56904602,(410) 860-8466
2694,90898,8,EST,,FedEx Office,21703,1046 W PATRICK ST,Frederick,MD,US,39.41668286,-77.44192153,(301) 631-0789
2695,1893,2,EST,09/28/1993 12:00,Walmart,20716,3300 Crain Hwy,Bowie,MD,US,38.93601199,-76.720016,(301) 805-8850
2696,3720,1,EST,11/07/2007 12:00,Walmart Supercenter,21227,3601 Washington Blvd,Arbutus,MD,US,39.24865588,-76.67064629,(410) 737-7700
2697,2248,2,EST,03/22/1995 12:00,Walmart,21228,6205 Baltimore National Pike,Catonsville,MD,US,39.28345486,-76.75036557,(410) 719-0600
2698,2577,1,EST,01/27/1999 12:00,Walmart Supercenter,21030,1 Frankel Way,Cockeysville,MD,US,39.47081399,-76.64238,(410) 628-0980
2699,5345,2,EST,06/27/2007 12:00,Walmart,20754,10600 Towne Center Blvd,Dunkirk,MD,US,38.73484802,-76.647789,(410) 257-2610
2700,3490,2,EST,06/19/2002 12:00,Walmart,21076,7081 Arundel Mills Cir,Hanover,MD,US,39.154732,-76.732346,(410) 579-8725
2701,4771,3,EST,05/09/2002 12:00,Sam's Club,21144,424 George Claus Blvd,Severn,MD,US,39.14766401,-76.64891906,(410) 969-5270
2702,1860,1,EST,01/05/1993 12:00,Walmart Supercenter,21921,1000 E Pulaski Hwy,Elkton,MD,US,39.60353899,-75.79168699,(410) 398-1070
2703,5344,2,EST,05/11/2005 12:00,Walmart,21286,1238 Putty Hill Ave Ste 5,Towson,MD,US,39.39317733,-76.58111013,(410) 494-4610
2704,91813,8,EST,,FedEx Office,20815,7010 Wisconsin Ave,Chevy Chase,MD,US,38.97945262,-77.09196835,(301) 656-0577
2705,6239,3,EST,01/13/2000 12:00,Sam's Club,21093,15 Texas Station Ct,Timonium,MD,US,39.45833587,-76.63801574,(410) 628-6207
2706,91958,8,EST,,FedEx Office,20852,706 Rockville Pike,Rockville,MD,US,39.07998275,-77.14255523,(301) 217-0325
2707,3507,2,EST,04/17/2002 12:00,Walmart,21230,2701 Port Covington Dr,Baltimore,MD,US,39.25814799,-76.60901599,(410) 625-1971
2708,1867,2,EST,11/02/1992 12:00,Walmart,21157,280 Woodward Rd,Westminster,MD,US,39.585777,-76.984779,(410) 857-8307
2709,2045,1,EST,01/03/1995 12:00,Walmart Supercenter,21236,8118 Perry Hills Ct,Nottingham,MD,US,39.37899399,-76.509026,(410) 882-9815
2710,2290,2,EST,06/19/2002 12:00,Walmart,21117,9750 Reistertown Road A,Owings Mills,MD,US,39.40608999,-76.76680799,(443) 394-0168
2711,3481,2,EST,09/17/2003 12:00,Walmart,21220,112 Carroll Island Rd,Baltimore,MD,US,39.33779373,-76.39964997,(410) 335-5669
2712,91866,8,EST,,FedEx Office,20850,14925 Shady Grove Rd,Rockville,MD,US,39.09912876,-77.19233527,(301) 217-5982
2713,1674,1,EST,12/31/1991 12:00,Walmart Supercenter,21740,17850 Garland Groh Blvd,Hagerstown,MD,US,39.65620078,-77.7477061,(301) 714-1373
2714,8186,3,EST,08/19/1991 12:00,Sam's Club,04074,440 Payne Rd,Scarborough,ME,US,43.62282562,-70.35137939,(207) 883-5553
2715,2659,2,EST,08/19/1998 12:00,Walmart,04105,206 Us Rt 1,Falmouth,ME,US,43.71949732,-70.23297652,(207) 781-3879
2716,2178,2,EST,10/26/1994 12:00,Walmart,04619,379 South St,Calais,ME,US,45.17461314,-67.27621927,(207) 454-8178
2717,1974,2,EST,08/31/1993 12:00,Walmart,04730,17 Ludlow Rd,Houlton,ME,US,46.14187806,-67.84185022,(207) 532-2181
2718,5076,1,EST,06/18/2003 12:00,Walmart Supercenter,04412,24 Walton Dr,Brewer,ME,US,44.77596111,-68.73390801,(207) 989-5068
2719,1856,1,EST,01/05/1993 12:00,Walmart Supercenter,04401,900 Stillwater Ave,Bangor,ME,US,44.83821921,-68.7467806,(207) 947-5254
2720,2183,1,EST,10/18/1994 12:00,Walmart Supercenter,04270,1240 Main St,Oxford,ME,US,44.17190599,-70.514908,(207) 743-0882
2721,3269,1,EST,06/19/2002 12:00,Walmart Supercenter,04257,258 River Rd,Mexico,ME,US,44.53979261,-70.51743954,(207) 364-2557
2722,2202,1,EST,10/26/1994 12:00,Walmart Supercenter,04062,30 Landing Rd,Windham,ME,US,43.83873961,-70.44393092,(207) 893-0603
2723,1788,1,EST,08/04/1992 12:00,Walmart Supercenter,04074,500 Gallery Blvd,Scarborough,ME,US,43.62248199,-70.34388699,(207) 885-5567
2724,6462,3,EST,11/22/1993 12:00,Sam's Club,04330,45 Market Place Dr,Augusta,ME,US,44.34255905,-69.78794507,(207) 623-2757
2725,1924,1,EST,02/02/1993 12:00,Walmart Supercenter,04769,781 Main St,Presque Isle,ME,US,46.69776499,-68.014717,(207) 764-8485
2726,1919,2,EST,02/02/1993 12:00,Walmart,04457,250 W Broadway,Lincoln,ME,US,45.35650245,-68.5266041,(207) 794-8436
2727,2143,1,EST,09/27/1994 12:00,Walmart Supercenter,04976,60 Fairgrounds Mkt Pl,Skowhegan,ME,US,44.7798939,-69.7315067,(207) 474-2126
2728,1868,1,EST,02/02/1993 12:00,Walmart Supercenter,04210,100 Mount Auburn Ave,Auburn,ME,US,44.118195,-70.23800699,(207) 784-0738
2729,2013,1,EST,09/28/1993 12:00,Walmart Supercenter,04901,80 Waterville Commons Dr,Waterville,ME,US,44.56991985,-69.64255258,(207) 877-8774
2730,1866,1,EST,03/02/1993 12:00,Walmart Supercenter,04938,615 Wilton Rd,Farmington,ME,US,44.62851203,-70.1561138,(207) 778-5344
2731,2047,1,EST,01/04/1994 12:00,Walmart Supercenter,04965,1573 Main St,Palmyra,ME,US,44.83903661,-69.29773248,(207) 368-2448
2732,2153,1,EST,09/19/1995 12:00,Walmart Supercenter,04005,50 Boulder Way,Biddeford,ME,US,43.47559869,-70.4977367,(207) 286-9551
2733,1797,2,EST,11/02/1992 12:00,Walmart,04861,55 Thomaston Commons Way,Thomaston,ME,US,44.09463119,-69.17436218,(207) 596-0885
2734,1932,1,EST,08/31/1993 12:00,Walmart Supercenter,04605,17 Myrick St,Lamoine,ME,US,44.52843345,-68.39687772,(207) 667-6780
2735,2046,1,EST,10/26/1993 12:00,Walmart Supercenter,04330,201 Civic Center Dr,Augusta,ME,US,44.34345424,-69.79314789,(207) 623-8223
2736,6333,3,EST,12/06/1991 12:00,Sam's Club,04401,47 Haskell Rd,Bangor,ME,US,44.82931695,-68.73906657,(207) 947-4606
2737,1939,1,EST,04/30/1993 12:00,Walmart Supercenter,04011,15 Tibbetts Dr,Brunswick,ME,US,43.906765,-69.90786699,(207) 725-0773
2738,1954,1,EST,04/30/1993 12:00,Walmart Supercenter,04073,1930 Main St,Sanford,ME,US,43.39865751,-70.69986328,(207) 490-1988
2739,6663,3,EST,01/04/1994 12:00,Sam's Club,48604,5656 Bay Rd,Saginaw,MI,US,43.48927307,-83.97200775,(989) 790-0954
2740,6664,3,EST,01/08/1994 12:00,Sam's Club,48315,45600 Utica Park Blvd,Utica,MI,US,42.62968897,-83.00910383,(586) 726-9800
2741,6661,3,EST,01/08/1994 12:00,Sam's Club,49002,7021 S Westnedge Ave,Portage,MI,US,42.215055,-85.5893366,(269) 327-0534
2742,6662,3,EST,01/11/1994 12:00,Sam's Club,48066,31720 Gratiot Ave,Roseville,MI,US,42.52997182,-82.91507095,(586) 415-9987
2743,90598,8,CST,,FedEx Office,48312,37160 Van Dyke Ave,Sterling Heights,MI,US,42.56842866,-83.02954629,(586) 446-9739
2744,6660,3,EST,01/13/1994 12:00,Sam's Club,48060,1237 32Nd St,Port Huron,MI,US,42.96917416,-82.46233284,(810) 984-5355
2745,1836,1,EST,02/02/1993 12:00,Walmart Supercenter,49221,1601 E Us Highway 223,Adrian,MI,US,41.87502533,-84.03135538,(517) 265-9771
2746,6319,3,EST,01/31/1991 12:00,Sam's Club,49512,4326 28Th St Se,Kentwood,MI,US,42.91144561,-85.56032562,(616) 942-2656
2747,3791,1,EST,08/08/2007 12:00,Walmart Supercenter,49093,101 S Tolbert Dr,Three Rivers,MI,US,41.93989522,-85.65409518,(269) 273-7820
2748,91781,8,CST,,FedEx Office,48104,3354 Washtenaw Ave,Ann Arbor,MI,US,42.25541305,-83.69331359,(734) 975-0496
2749,90458,8,CST,,FedEx Office,48066,31980 Gratiot Ave,Roseville,MI,US,42.53191375,-82.91322326,(586) 296-4890
2750,90452,8,CST,,FedEx Office,48334,29306 Orchard Lake Rd,Farmington Hills,MI,US,42.51275338,-83.35925951,(248) 932-3373
2751,6659,3,EST,01/15/1994 12:00,Sam's Club,48071,31020 John R Rd,Madison Heights,MI,US,42.52138137,-83.10454559,(248) 589-1208
2752,6658,3,EST,01/06/1994 12:00,Sam's Club,49202,3600 Oneil Dr,Jackson,MI,US,42.26716995,-84.46073913,(517) 788-6075
2753,91128,8,CST,,FedEx Office,48226,1020 WOODWARD AVE,Detroit,MI,US,42.3323547,-83.04730787,(313) 963-2446
2754,6657,3,EST,01/13/1994 12:00,Sam's Club,48374,27300 Wixom Rd,Novi,MI,US,42.49135208,-83.533432,(248) 349-3057
2755,3453,2,EST,08/06/2014 12:00,Walmart,49548,355 54Th Street Sw,Wyoming,MI,US,42.86599092,-85.67307047,(616) 552-6224
2756,2700,1,EST,08/18/1999 12:00,Walmart Supercenter,48386,9190 Highland Rd,White Lake,MI,US,42.660358,-83.467613,(248) 698-9601
2757,5444,1,CST,03/07/2008 12:00,Walmart Supercenter,49938,10305 Country Club Road,Ironwood,MI,US,46.47047042,-90.12474822,(906) 932-0713
2758,3632,1,EST,08/24/2005 12:00,Walmart Supercenter,48471,655 W Sanilac Rd,Sandusky,MI,US,43.42069387,-82.856175,(810) 648-2728
2759,91088,8,CST,,FedEx Office,48152,37330 6 MILE RD,Livonia,MI,US,42.41127777,-83.41297149,(734) 462-1890
2760,4074,4,EST,05/04/2014 12:00,Neighborhood Market,49548,355 54Th Street Sw,Wyoming,MI,US,42.86599092,-85.67307047,-
2761,5065,1,EST,01/21/2004 12:00,Walmart Supercenter,49009,501 N 9Th St,Kalamazoo,MI,US,42.29219935,-85.68232677,(269) 544-0718
2762,2644,1,EST,01/27/1999 12:00,Walmart Supercenter,48638,5825 Brockway Rd,Saginaw,MI,US,43.43166732,-84.03197479,(989) 497-8102
2763,5064,1,EST,03/19/2003 12:00,Walmart Supercenter,49048,6065 Gull Rd,Kalamazoo,MI,US,42.32855401,-85.5111777,(269) 373-1314
2764,1798,1,EST,06/30/1992 12:00,Walmart Supercenter,48723,1121 E Caro Rd,Caro,MI,US,43.49926248,-83.38288642,(989) 673-7900
2765,90446,8,CST,,FedEx Office,48009,33100 Woodward Ave,Birmingham,MI,US,42.53235094,-83.19988332,(248) 540-7755
2766,8291,3,EST,07/24/1989 12:00,Sam's Club,48532,4373 Corunna Rd,Flint,MI,US,43.00052642,-83.76669311,(810) 230-6700
2767,5844,1,EST,08/04/2010 12:00,Walmart Supercenter,48152,29574 7 Mile Rd,Livonia,MI,US,42.42709502,-83.33780787,(248) 957-0106
2768,5842,1,EST,09/12/2011 12:00,Walmart Supercenter,48195,14900 Dix Toledo Rd,Southgate,MI,US,42.20025658,-83.20987924,(734) 286-9594
2769,90442,8,CST,,FedEx Office,48326,2785 University Dr,Auburn Hills,MI,US,42.66997307,-83.23291204,(248) 377-2222
2770,90441,8,CST,,FedEx Office,48034,28844 Northwestern Hwy,Southfield,MI,US,42.50028199,-83.30662499,(248) 355-5670
2771,6454,3,EST,10/13/1993 12:00,Sam's Club,48033,22500 W 8 Mile Rd,Southfield,MI,US,42.44471359,-83.264328,(248) 354-1108
2772,2238,1,EST,08/31/1994 12:00,Walmart Supercenter,49444,1879 E Sherman Blvd,Muskegon,MI,US,43.20576243,-86.19777694,(231) 739-6202
2773,95015,8,CST,,FedEx Office,48202,5266 Anthony Wayne Dr,Detroit,MI,US,42.35704444,-83.07247571,(313) 833-3876
2774,4812,3,EST,01/29/2004 12:00,Sam's Club,48334,32625 Northwestern Hwy,Farmington Hills,MI,US,42.52306699,-83.35386699,(248) 539-3066
2775,94545,8,EST,,FedEx Office,48084,1341 Coolidge Hwy,Troy,MI,US,42.5442405,-83.18630799,(248) 643-6316
2776,1592,1,EST,01/30/1991 12:00,Walmart Supercenter,48413,901 N Van Dyke Rd,Bad Axe,MI,US,43.81891943,-83.00101429,(989) 269-9506
2777,2434,1,CST,12/28/1995 12:00,Walmart Supercenter,49801,1920 So. Stepehenson Ave,Iron Mountain,MI,US,45.80910779,-88.04141007,(906) 779-7180
2778,1593,1,EST,12/31/1990 12:00,Walmart Supercenter,49036,800 E Chicago St,Coldwater,MI,US,41.9351162,-84.96720291,(517) 278-2240
2779,5411,1,EST,06/15/2005 12:00,Walmart Supercenter,48846,152 W Sprague Rd,Ionia,MI,US,42.94161915,-85.07779777,(616) 527-1392
2780,1719,1,EST,12/31/1991 12:00,Walmart Supercenter,49307,21400 Perry Ave,Big Rapids,MI,US,43.68840649,-85.51120385,(231) 796-1443
2781,4439,2,EST,07/16/2014 12:00,Walmart,49079,1013 South Kalamazoo Street,Paw Paw,MI,US,42.21582031,-85.89114379,(269) 415-6001
2782,2631,1,EST,01/27/1999 12:00,Walmart Supercenter,48150,29555 Plymouth Rd,Livonia,MI,US,42.36702728,-83.33746337,(734) 524-0577
2783,90428,8,CST,,FedEx Office,48085,4050 Rochester Rd,Troy,MI,US,42.57865056,-83.12822274,(248) 680-0280
2784,2338,1,EST,01/29/1997 12:00,Walmart Supercenter,49684,2640 Crossing Cir,Traverse City,MI,US,44.72809982,-85.63306427,(231) 933-8800
2785,2062,1,EST,01/04/1994 12:00,Walmart Supercenter,49022,1400 Mall Dr,Benton Harbor,MI,US,42.07902006,-86.42276935,(269) 927-6025
2786,2061,1,EST,10/19/1993 12:00,Walmart Supercenter,49080,412 Oaks Xing,Plainwell,MI,US,42.48434448,-85.57616424,(269) 685-6191
2787,1791,1,EST,06/30/1992 12:00,Walmart Supercenter,49412,7083 W 48Th St,Fremont,MI,US,43.46945999,-85.976662,(231) 924-5000
2788,5097,1,EST,09/24/2003 12:00,Walmart Supercenter,48604,5650 Bay Rd,Saginaw,MI,US,43.4890213,-83.96868133,(989) 790-3990
2789,1790,1,EST,09/30/1992 12:00,Walmart Supercenter,48162,2150 N Telegraph Rd,Monroe,MI,US,41.95267125,-83.39812137,(734) 242-2280
2790,2100,1,EST,08/31/1994 12:00,Walmart Supercenter,49721,1150 S Main St,Cheboygan,MI,US,45.62579699,-84.481598,(231) 627-2769
2791,4584,1,EST,08/26/2009 12:00,Walmart Supercenter,48353,10400 Highland Rd,Hartland,MI,US,42.63086299,-83.74597199,(810) 632-0039
2792,91668,8,CST,,FedEx Office,48084,3145 Crooks Rd,Troy,MI,US,42.56344646,-83.16740378,(248) 649-4912
2793,2102,1,EST,03/22/1994 12:00,Walmart Supercenter,49431,4854 W Us Highway 10,Ludington,MI,US,43.95547673,-86.40000276,(231) 843-1816
2794,1942,1,EST,03/02/1993 12:00,Walmart Supercenter,49424,2629 N Park Dr,Holland,MI,US,42.81127184,-86.09023377,(616) 393-2018
2795,92027,8,EST,,FedEx Office,48150,29603 Plymouth Rd,Livonia,MI,US,42.36907012,-83.33576202,(734) 425-7622
2796,2522,1,EST,10/01/1996 12:00,Walmart Supercenter,49829,601 N Lincoln Rd,Escanaba,MI,US,45.7524307,-87.07769371,(906) 786-7717
2797,90842,8,CST,,FedEx Office,48104,2800 S State St,Ann Arbor,MI,US,42.24610137,-83.74022674,(734) 665-2400
2798,6429,3,EST,07/15/1993 12:00,Sam's Club,49014,12737 6 Mile Rd,Battle Creek,MI,US,42.23395919,-85.17875671,(269) 979-5327
2799,4778,3,EST,10/10/2002 12:00,Sam's Club,48326,4350 Joslyn Rd,Auburn Hills,MI,US,42.70646286,-83.28292846,(248) 391-6910
2800,2620,1,EST,01/27/1999 12:00,Walmart Supercenter,49058,1618 W M 43 Hwy,Hastings,MI,US,42.64819717,-85.31864166,(269) 948-0470
2801,1824,2,EST,08/04/1992 12:00,Walmart,48197,2515 Ellsworth Rd,Ypsilanti,MI,US,42.22857299,-83.650383,(734) 434-5620
2802,4424,2,EST,03/05/2014 12:00,Walmart,48093,29176 Van Dyke Avenue,Warren,MI,US,42.50803756,-83.02557373,(586) 467-0258
2803,8137,3,EST,10/24/1989 12:00,Sam's Club,48911,340 E Edgewood Blvd,Lansing,MI,US,42.66194152,-84.54662322,(517) 887-1052
2804,91648,8,CST,,FedEx Office,48326,4193 Baldwin Rd,Auburn Hills,MI,US,42.7018994,-83.30694369,(248) 253-0719
2805,4383,1,EST,03/05/2008 12:00,Walmart Supercenter,48126,5851 Mercury Dr,Dearborn,MI,US,42.33253978,-83.20817537,(313) 441-0194
2806,1771,1,EST,05/05/1992 12:00,Walmart Supercenter,49091,1500 S Centerville Rd,Sturgis,MI,US,41.79430007,-85.4283905,(269) 651-8580
2807,91652,8,CST,,FedEx Office,48315,45231 Market St,Shelby Township,MI,US,42.62880519,-82.98095069,(586) 566-0946
2808,90422,8,CST,,FedEx Office,48201,3670 Woodward Ave,Detroit,MI,US,42.348526,-83.05737304,(313) 832-4806
2809,1936,1,EST,11/02/1992 12:00,Walmart Supercenter,49783,3763 I-75 Business Spur,Sault Sainte Marie,MI,US,46.46702952,-84.36832465,(906) 632-0572
2810,5280,2,EST,01/26/2005 12:00,Walmart,49024,8350 Shaver Rd,Portage,MI,US,42.19551645,-85.59594824,(269) 323-2460
2811,5761,1,EST,10/27/2010 12:00,Walmart Supercenter,48188,45555 Michigan Ave,Canton,MI,US,42.27126312,-83.48777008,(734) 985-9413
2812,4781,3,EST,08/05/2004 12:00,Sam's Club,48912,2925 Towne Centre Blvd,Lansing,MI,US,42.76375579,-84.51990509,(517) 482-9149
2813,4982,3,EST,03/08/2007 12:00,Sam's Club,48858,4850 Encore Blvd,Mt Pleasant,MI,US,43.57081985,-84.759552,(989) 772-0974
2814,4243,1,EST,09/20/2006 12:00,Walmart Supercenter,48420,11493 N Linden Rd,Clio,MI,US,43.17506408,-83.77700805,(810) 564-3149
2815,2192,1,EST,03/30/1994 12:00,Walmart Supercenter,49931,995 Razorback Dr,Houghton,MI,US,47.11292825,-88.58663611,(906) 482-0639
2816,5386,1,EST,08/03/2007 12:00,Walmart Supercenter,49417,14700 Us Highway 31,Grand Haven,MI,US,43.00656616,-86.20396882,(616) 844-3074
2817,5376,1,EST,05/18/2005 12:00,Walmart Supercenter,48763,621 E Lake St,Tawas City,MI,US,44.27554808,-83.5047499,(989) 984-0854
2818,2354,1,EST,05/29/1996 12:00,Walmart Supercenter,48309,2500 S Adams Rd,Rochester Hills,MI,US,42.643433,-83.198425,(248) 853-0433
2819,1428,1,EST,12/30/1989 12:00,Walmart Supercenter,48858,4730 Encore Blvd,Mount Pleasant,MI,US,43.57301712,-84.75954437,(989) 772-6300
2820,2358,1,EST,12/30/1995 12:00,Walmart Supercenter,49707,1180 M 32 W,Alpena,MI,US,45.06169617,-83.47528852,(989) 354-0830
2821,6562,3,EST,04/20/1994 12:00,Sam's Club,49444,1707 E Sherman Blvd,Muskegon,MI,US,43.20516631,-86.20142608,(231) 733-2575
2822,6419,3,EST,09/14/1993 12:00,Sam's Club,49684,2401 N Us Highway 31 S,Traverse City,MI,US,44.72014999,-85.6506195,(231) 946-8777
2823,2619,1,EST,01/27/1999 12:00,Walmart Supercenter,48642,910 Joe Mann Blvd,Midland,MI,US,43.66182327,-84.2386856,(989) 835-6069
2824,6417,3,EST,06/24/1993 12:00,Sam's Club,49424,2190 N Park Dr,Holland,MI,US,42.80787999,-86.088615,(616) 395-3190
2825,2080,1,EST,03/30/1994 12:00,Walmart Supercenter,49014,6020 B Dr N,Battle Creek,MI,US,42.26102873,-85.17854623,(269) 979-1628
2826,2618,1,EST,01/27/1999 12:00,Walmart Supercenter,48390,3301 Pontiac Trail Road,Commerce,MI,US,42.55692467,-83.44257093,(248) 668-0274
2827,1422,1,EST,01/31/1990 12:00,Walmart Supercenter,48801,7700 N Alger Rd,Alma,MI,US,43.40085759,-84.66673851,(989) 463-6770
2828,1423,1,EST,04/02/1990 12:00,Walmart Supercenter,48879,1165 Superior Dr,Saint Johns,MI,US,42.97875599,-84.539146,(989) 224-8099
2829,6412,3,EST,12/11/1992 12:00,Sam's Club,48195,15700 Northline Rd,Southgate,MI,US,42.21545028,-83.21490478,(734) 285-0030
2830,2559,1,EST,10/14/1998 12:00,Walmart Supercenter,48312,33201 Van Dyke Ave,Sterling Heights,MI,US,42.53833389,-83.03185272,(586) 939-7208
2831,6359,3,EST,12/07/1992 12:00,Sam's Club,49321,3901 Alpine Ave Nw,Comstock Park,MI,US,43.03422546,-85.69245147,(616) 785-0001
2832,2417,1,EST,01/29/1997 12:00,Walmart Supercenter,49770,1850 Anderson Rd,Petoskey,MI,US,45.35006713,-84.97314453,(231) 439-0200
2833,1928,1,EST,03/31/1993 12:00,Walmart Supercenter,48532,4313 Corunna Rd,Flint,MI,US,42.99995799,-83.764458,(810) 733-5055
2834,2079,1,EST,03/30/1994 12:00,Walmart Supercenter,49855,3225 Us Highway 41 W,Marquette,MI,US,46.54928281,-87.46036514,(906) 226-7982
2835,2558,2,EST,01/27/1999 12:00,Walmart,48314,44575 Mound Rd,Sterling Heights,MI,US,42.622036,-83.05628199,(586) 323-2394
2836,1923,1,EST,06/30/1993 12:00,Walmart Supercenter,49321,3999 Alpine Ave Nw,Comstock Park,MI,US,43.03644599,-85.692879,(616) 784-2047
2837,5160,1,EST,07/21/2004 12:00,Walmart Supercenter,49202,1700 W Michigan Ave,Jackson,MI,US,42.24926376,-84.43445587,(517) 817-0326
2838,5893,2,EST,08/15/2012 12:00,Walmart,48375,26090 Ingersol Dr,Novi,MI,US,42.48227812,-83.47410097,(248) 277-4092
2839,3328,1,EST,05/18/2005 12:00,Walmart Supercenter,48838,10772 W Carson City Rd,Greenville,MI,US,43.17715466,-85.28855167,(616) 754-3062
2840,2959,2,EST,07/18/2001 12:00,Walmart,48066,28804 Gratiot Ave,Roseville,MI,US,42.50851058,-82.92572021,(586) 777-0221
2841,1987,1,EST,10/26/1993 12:00,Walmart Supercenter,48446,555 E Genesee St,Lapeer,MI,US,43.05096879,-83.29915992,(810) 664-3062
2842,4660,1,EST,11/18/2009 12:00,Walmart Supercenter,48038,18400 Hall Rd,Clinton Township,MI,US,42.62792341,-82.93806821,(586) 263-7196
2843,2692,1,EST,03/20/2002 12:00,Walmart Supercenter,48051,45400 Marketplace Blvd,Chesterfield,MI,US,42.63426589,-82.85259246,(586) 421-0451
2844,2693,1,EST,01/23/2002 12:00,Walmart Supercenter,48430,3700 Owen Rd,Fenton,MI,US,42.79184,-83.744568,(810) 750-1132
2845,90411,8,EST,,FedEx Office,48104,505 E Liberty St,Ann Arbor,MI,US,42.2795639,-83.74277496,(734) 761-4539
2846,90483,8,CST,,FedEx Office,48038,41150 Garfield Rd,Clinton Township,MI,US,42.59927406,-82.95238986,(586) 412-8112
2847,2493,2,EST,10/29/1996 12:00,Walmart,49546,5859 28Th St Se,Grand Rapids,MI,US,42.91311196,-85.52518017,(616) 949-7670
2848,90480,8,CST,,FedEx Office,48076,27661 Southfield Rd,Lathrup Village,MI,US,42.49305725,-83.22271728,(248) 443-2679
2849,1611,1,EST,06/04/1991 12:00,Walmart Supercenter,48059,4845 24Th Ave,Fort Gratiot,MI,US,43.04901681,-82.45732717,(810) 385-7600
2850,3876,1,EST,07/19/2006 12:00,Walmart Supercenter,49441,3285 Henry St,Muskegon,MI,US,43.19281272,-86.26345351,(231) 739-4710
2851,5159,1,EST,01/21/2004 12:00,Walmart Supercenter,48661,2750 Cook Rd,West Branch,MI,US,44.25350435,-84.225322,(989) 343-1309
2852,1754,1,EST,11/05/1991 12:00,Walmart Supercenter,48843,3850 E Grand River Ave,Howell,MI,US,42.58564758,-83.87722015,(517) 548-9500
2853,2273,1,EST,05/02/1995 12:00,Walmart Supercenter,48509,5323 E Court St N,Burton,MI,US,43.022179,-83.60089899,(810) 744-9690
2854,1752,1,EST,02/04/1992 12:00,Walmart Supercenter,48706,3921 Wilder Rd,Bay City,MI,US,43.62534332,-83.89614868,(989) 684-0430
2855,1809,1,EST,09/30/1992 12:00,Walmart Supercenter,49250,701 Olds St,Jonesville,MI,US,41.96465299,-84.66866299,(517) 849-7000
2856,90487,8,EST,,FedEx Office,48126,15851 Ford Rd,Dearborn,MI,US,42.32880748,-83.19810703,(313) 271-8877
2857,90484,8,CST,,FedEx Office,48236,19049 Mack Ave,Grosse Pointe,MI,US,42.41668872,-82.91092894,(313) 885-9920
2858,90485,8,CST,,FedEx Office,48170,44511 Ann Arbor Rd W,Plymouth,MI,US,42.35842175,-83.48066367,(734) 455-2840
