Store,Start_of_Week,Date,Fuel_Price,CPI,Unemployment,Type,Size,Week,Year,Temperature_C,Holiday_Name,Weekly_Sales
27,2010-06-12,2010-06-18,2.94,136.3243,8.058,A,204184,24,2010,21.0,No Holiday,1887182.2700000003
27,2010-06-19,2010-06-25,2.96,136.3483,8.058,A,204184,25,2010,26.0,No Holiday,1962625.0100000002
27,2010-06-26,2010-07-02,2.96,136.3723,7.982,A,204184,26,2010,25.0,No Holiday,2024554.0999999996
27,2010-07-03,2010-07-09,2.94,136.3963,7.982,A,204184,27,2010,28.0,Independence Day,2119163.0100000002
27,2010-07-10,2010-07-16,2.93,136.418,7.982,A,204184,28,2010,26.0,No Holiday,1880691.6400000004
27,2010-07-17,2010-07-23,2.92,136.4367,7.982,A,204184,29,2010,28.0,No Holiday,1808250.7099999997
27,2010-07-24,2010-07-30,2.93,136.4554,7.982,A,204184,30,2010,27.0,No Holiday,1816489.53
27,2010-07-31,2010-08-06,2.94,136.4741,7.982,A,204184,31,2010,25.0,No Holiday,1908036.6800000004
27,2010-08-07,2010-08-13,2.92,136.4928,7.982,A,204184,32,2010,25.0,No Holiday,1864436.1200000006
27,2010-08-14,2010-08-20,2.91,136.5249,7.982,A,204184,33,2010,24.0,No Holiday,1936878.4599999997
27,2010-08-21,2010-08-27,2.88,136.55700000000002,7.982,A,204184,34,2010,21.0,No Holiday,1870684.21
27,2010-08-28,2010-09-03,2.86,136.5891,7.982,A,204184,35,2010,26.0,No Holiday,1908110.8999999994
27,2010-09-04,2010-09-10,2.84,136.6212,7.982,A,204184,36,2010,21.0,No Holiday,1913494.8100000003
27,2010-09-11,2010-09-17,2.85,136.6338,7.982,A,204184,37,2010,18.0,No Holiday,1629978.4599999997
27,2010-09-18,2010-09-24,2.84,136.6318,7.982,A,204184,38,2010,19.0,No Holiday,1597002.71
27,2010-09-25,2010-10-01,2.84,136.6298,8.021,A,204184,39,2010,21.0,No Holiday,1543532.8299999998
27,2010-10-02,2010-10-08,2.9,136.6277,8.021,A,204184,40,2010,14.0,No Holiday,1707662.87
27,2010-10-09,2010-10-15,3.0,136.6402,8.021,A,204184,41,2010,15.0,No Holiday,1728388.1999999997
27,2010-10-16,2010-10-22,3.05,136.6889,8.021,A,204184,42,2010,12.0,No Holiday,1693935.2899999998
27,2010-10-23,2010-10-29,3.06,136.7375,8.021,A,204184,43,2010,16.0,No Holiday,1688955.4899999995
27,2010-10-30,2010-11-05,3.05,136.7862,8.021,A,204184,44,2010,8.0,No Holiday,1686010.0200000005
27,2010-11-06,2010-11-12,3.06,136.8349,8.021,A,204184,45,2010,8.0,No Holiday,1828010.2499999993
27,2010-11-13,2010-11-19,3.14,136.7716,8.021,A,204184,46,2010,10.0,No Holiday,1704785.7400000002
27,2010-11-20,2010-11-26,3.19,136.6896,8.021,A,204184,47,2010,8.0,Thanksgiving Day,2627910.7500000005
27,2010-11-27,2010-12-03,3.2,136.6076,8.021,A,204184,48,2010,5.0,No Holiday,1884343.67
27,2010-12-04,2010-12-10,3.26,136.5256,8.021,A,204184,49,2010,-1.0,No Holiday,2139733.6799999997
27,2010-12-11,2010-12-17,3.3,136.5293,8.021,A,204184,50,2010,-0.0,No Holiday,2350098.36
27,2010-12-18,2010-12-24,3.31,136.5973,8.021,A,204184,51,2010,-0.0,Christmas,3078162.0799999996
27,2010-12-25,2010-12-31,3.34,136.6653,8.021,A,204184,52,2010,-1.0,Christmas,1440963.0
27,2011-01-01,2011-01-07,3.35,136.7333,7.827000000000001,A,204184,1,2011,1.0,New Year's Day,1568159.4799999997
27,2011-01-08,2011-01-14,3.37,136.8035,7.827000000000001,A,204184,2,2011,-4.0,No Holiday,1532308.6200000003
27,2011-01-15,2011-01-21,3.39,136.8871,7.827000000000001,A,204184,3,2011,-1.0,No Holiday,1517029.8999999994
27,2011-01-22,2011-01-28,3.4,136.9707,7.827000000000001,A,204184,4,2011,-5.0,No Holiday,1421111.55
27,2011-01-29,2011-02-04,3.4,137.0542,7.827000000000001,A,204184,5,2011,-2.0,No Holiday,1628100.79
27,2011-02-05,2011-02-11,3.42,137.1378,7.827000000000001,A,204184,6,2011,-1.0,No Holiday,1636224.7700000007
27,2011-02-12,2011-02-18,3.42,137.2512,7.827000000000001,A,204184,7,2011,4.0,No Holiday,1709365.1900000004
27,2011-02-19,2011-02-25,3.45,137.3764,7.827000000000001,A,204184,8,2011,1.0,No Holiday,1688935.7100000004
27,2011-02-26,2011-03-04,3.6,137.5017,7.827000000000001,A,204184,9,2011,3.0,No Holiday,1656130.6699999997
27,2011-03-05,2011-03-11,3.75,137.627,7.827000000000001,A,204184,10,2011,6.0,No Holiday,1613259.7700000012
27,2011-03-12,2011-03-18,3.8,137.7399,7.827000000000001,A,204184,11,2011,8.0,No Holiday,1624539.2100000002
27,2011-03-19,2011-03-25,3.79,137.8479,7.827000000000001,A,204184,12,2011,5.0,No Holiday,1554651.0799999998
27,2011-03-26,2011-04-01,3.81,137.9559,7.725,A,204184,13,2011,3.0,No Holiday,1628868.2799999998
27,2011-04-02,2011-04-08,3.9,138.0639,7.725,A,204184,14,2011,8.0,No Holiday,1689844.1800000004
27,2011-04-09,2011-04-15,3.98,138.1647,7.725,A,204184,15,2011,11.0,No Holiday,1727175.6100000008
27,2011-04-16,2011-04-22,4.06,138.2475,7.725,A,204184,16,2011,10.0,No Holiday,1921655.4799999995
27,2011-04-23,2011-04-29,4.12,138.3303,7.725,A,204184,17,2011,17.0,No Holiday,1642074.6400000001
27,2011-04-30,2011-05-06,4.19,138.4131,7.725,A,204184,18,2011,14.0,No Holiday,1757041.9599999993
27,2011-05-07,2011-05-13,4.21,138.4959,7.725,A,204184,19,2011,16.0,No Holiday,1763545.3199999996
27,2011-05-14,2011-05-20,4.2,138.5871,7.725,A,204184,20,2011,16.0,No Holiday,1725268.5600000005
27,2011-05-21,2011-05-27,4.13,138.6783,7.725,A,204184,21,2011,19.0,No Holiday,1820723.17
27,2011-05-28,2011-06-03,4.07,138.7695,7.725,A,204184,22,2011,23.0,No Holiday,2053708.01
27,2011-06-04,2011-06-10,4.03,138.8606,7.725,A,204184,23,2011,23.0,No Holiday,1817914.71
27,2011-06-11,2011-06-17,3.99,139.0028,7.725,A,204184,24,2011,19.0,No Holiday,1814740.0899999999
27,2011-06-18,2011-06-24,3.96,139.1833,7.725,A,204184,25,2011,22.0,No Holiday,1811455.1499999997
27,2011-06-25,2011-07-01,3.92,139.3638,7.85,A,204184,26,2011,23.0,No Holiday,1949983.93
27,2011-07-02,2011-07-08,3.89,139.5442,7.85,A,204184,27,2011,25.0,Independence Day,2000055.27
27,2011-07-09,2011-07-15,3.92,139.7006,7.85,A,204184,28,2011,25.0,No Holiday,1762155.7900000003
27,2011-07-16,2011-07-22,3.97,139.797,7.85,A,204184,29,2011,28.0,No Holiday,1754879.449999999
27,2011-07-23,2011-07-29,4.0,139.8933,7.85,A,204184,30,2011,26.0,No Holiday,1744879.0599999998
27,2011-07-30,2011-08-05,4.02,139.9896,7.85,A,204184,31,2011,26.0,No Holiday,1747289.530000001
27,2011-08-06,2011-08-12,4.0,140.086,7.85,A,204184,32,2011,25.0,No Holiday,1758437.9599999995
27,2011-08-13,2011-08-19,3.94,140.1289,7.85,A,204184,33,2011,23.0,No Holiday,1781905.2400000002
27,2011-08-20,2011-08-26,3.91,140.16299999999998,7.85,A,204184,34,2011,23.0,No Holiday,2034400.7799999998
27,2011-08-27,2011-09-02,3.88,140.197,7.85,A,204184,35,2011,22.0,No Holiday,1511717.53
27,2011-09-03,2011-09-09,3.93,140.231,7.85,A,204184,36,2011,22.0,No Holiday,1911470.8400000003
27,2011-09-10,2011-09-16,3.94,140.2735,7.85,A,204184,37,2011,21.0,No Holiday,1613773.9
27,2011-09-17,2011-09-23,3.9,140.3272,7.85,A,204184,38,2011,18.0,No Holiday,1606208.6800000002
27,2011-09-24,2011-09-30,3.86,140.381,7.85,A,204184,39,2011,22.0,No Holiday,1599626.2600000005
27,2011-10-01,2011-10-07,3.78,140.4348,7.9060000000000015,A,204184,40,2011,14.0,No Holiday,1672339.2700000005
27,2011-10-08,2011-10-14,3.74,140.4784,7.9060000000000015,A,204184,41,2011,18.0,No Holiday,1682652.5100000002
27,2011-10-15,2011-10-21,3.76,140.4616,7.9060000000000015,A,204184,42,2011,15.0,No Holiday,1689591.4400000002
27,2011-10-22,2011-10-28,3.76,140.4448,7.9060000000000015,A,204184,43,2011,11.0,No Holiday,1710372.4
27,2011-10-29,2011-11-04,3.74,140.428,7.9060000000000015,A,204184,44,2011,7.0,No Holiday,1621109.3
27,2011-11-05,2011-11-11,3.72,140.4112,7.9060000000000015,A,204184,45,2011,10.0,No Holiday,1800728.0699999998
27,2011-11-12,2011-11-18,3.72,140.4128,7.9060000000000015,A,204184,46,2011,11.0,No Holiday,1723739.4400000004
27,2011-11-19,2011-11-25,3.69,140.4218,7.9060000000000015,A,204184,47,2011,9.0,Thanksgiving Day,2504400.71
27,2011-11-26,2011-12-02,3.67,140.4308,7.9060000000000015,A,204184,48,2011,10.0,No Holiday,1806924.7399999995
27,2011-12-03,2011-12-09,3.63,140.4398,7.9060000000000015,A,204184,49,2011,8.0,No Holiday,2014665.9800000002
27,2011-12-10,2011-12-16,3.61,140.4701,7.9060000000000015,A,204184,50,2011,5.0,No Holiday,2205919.86
27,2011-12-17,2011-12-23,3.59,140.5288,7.9060000000000015,A,204184,51,2011,5.0,No Holiday,2739019.7500000005
27,2011-12-24,2011-12-30,3.57,140.5875,7.9060000000000015,A,204184,52,2011,3.0,Christmas,1650604.6
27,2011-12-31,2012-01-06,3.58,140.6461,8.009,A,204184,1,2012,2.0,New Year's Day,1535287.3999999997
27,2012-01-07,2012-01-13,3.67,140.7048,8.009,A,204184,2,2012,5.0,No Holiday,1492399.1300000008
27,2012-01-14,2012-01-20,3.7,140.8086,8.009,A,204184,3,2012,-1.0,No Holiday,1542131.0499999996
27,2012-01-21,2012-01-27,3.74,140.9124,8.009,A,204184,4,2012,3.0,No Holiday,1263534.8599999999
27,2012-01-28,2012-02-03,3.8,141.0162,8.009,A,204184,5,2012,6.0,No Holiday,1564246.0200000003
27,2012-02-04,2012-02-10,3.83,141.12,8.009,A,204184,6,2012,3.0,No Holiday,1651605.3499999996
27,2012-02-11,2012-02-17,3.87,141.214,8.009,A,204184,7,2012,3.0,No Holiday,1606221.56
27,2012-02-18,2012-02-24,3.92,141.3008,8.009,A,204184,8,2012,5.0,No Holiday,1648602.39
27,2012-02-25,2012-03-02,3.98,141.3875,8.009,A,204184,9,2012,4.0,No Holiday,1509323.0900000005
27,2012-03-03,2012-03-09,4.02,141.4743,8.009,A,204184,10,2012,7.0,No Holiday,1607343.41
27,2012-03-10,2012-03-16,4.02,141.5548,8.009,A,204184,11,2012,10.0,No Holiday,1635984.0699999998
27,2012-03-17,2012-03-23,4.05,141.6269,8.009,A,204184,12,2012,14.0,No Holiday,1620839.3400000003
27,2012-03-24,2012-03-30,4.1,141.6991,8.009,A,204184,13,2012,10.0,No Holiday,1615494.1400000004
27,2012-03-31,2012-04-06,4.14,141.7712,8.253,A,204184,14,2012,9.0,No Holiday,1899013.3399999996
27,2012-04-07,2012-04-13,4.19,141.8434,8.253,A,204184,15,2012,11.0,No Holiday,1650405.2099999995
27,2012-04-14,2012-04-20,4.17,141.9015,8.253,A,204184,16,2012,17.0,No Holiday,1639999.4700000002
27,2012-04-21,2012-04-27,4.16,141.9597,8.253,A,204184,17,2012,11.0,No Holiday,1565498.8400000003
27,2012-04-28,2012-05-04,4.12,142.0178,8.253,A,204184,18,2012,12.0,No Holiday,1669388.4499999995
27,2012-05-05,2012-05-11,4.06,142.0759,8.253,A,204184,19,2012,15.0,No Holiday,1674306.3100000003
27,2012-05-12,2012-05-18,4.03,142.097,8.253,A,204184,20,2012,18.0,No Holiday,1707158.8199999994
27,2012-05-19,2012-05-25,3.98,142.1033,8.253,A,204184,21,2012,18.0,No Holiday,1818906.7299999997
27,2012-05-26,2012-06-01,3.92,142.1095,8.253,A,204184,22,2012,23.0,No Holiday,1900638.6000000003
27,2012-06-02,2012-06-08,3.87,142.1158,8.253,A,204184,23,2012,18.0,No Holiday,1764756.31
27,2012-06-09,2012-06-15,3.79,142.1293,8.253,A,204184,24,2012,21.0,No Holiday,1773500.5600000005
27,2012-06-16,2012-06-22,3.72,142.1606,8.253,A,204184,25,2012,23.0,No Holiday,1837884.7899999996
27,2012-06-23,2012-06-29,3.67,142.192,8.253,A,204184,26,2012,23.0,No Holiday,1842555.3199999998
27,2012-06-30,2012-07-06,3.65,142.2234,8.238999999999999,A,204184,27,2012,28.0,Independence Day,2062224.9199999997
27,2012-07-07,2012-07-13,3.69,142.2548,8.238999999999999,A,204184,28,2012,26.0,No Holiday,1755889.53
27,2012-07-14,2012-07-20,3.73,142.2338,8.238999999999999,A,204184,29,2012,26.0,No Holiday,1730913.6599999997
27,2012-07-21,2012-07-27,3.82,142.2127,8.238999999999999,A,204184,30,2012,24.0,No Holiday,1625883.71
27,2012-07-28,2012-08-03,3.82,142.1916,8.238999999999999,A,204184,31,2012,24.0,No Holiday,1705810.84
27,2012-08-04,2012-08-10,3.86,142.1706,8.238999999999999,A,204184,32,2012,26.0,No Holiday,1720537.2600000002
27,2012-08-11,2012-08-17,3.96,142.2157,8.238999999999999,A,204184,33,2012,25.0,No Holiday,1735339.5900000005
27,2012-08-18,2012-08-24,4.0,142.3106,8.238999999999999,A,204184,34,2012,23.0,No Holiday,1780443.3600000003
27,2012-08-25,2012-08-31,4.03,142.4054,8.238999999999999,A,204184,35,2012,24.0,No Holiday,1731935.4300000002
27,2012-09-01,2012-09-07,4.08,142.5003,8.238999999999999,A,204184,36,2012,24.0,No Holiday,1840955.2300000002
27,2012-09-08,2012-09-14,4.09,142.5939,8.238999999999999,A,204184,37,2012,20.0,No Holiday,1519604.4999999995
27,2012-09-15,2012-09-21,4.2,142.6798,8.238999999999999,A,204184,38,2012,19.0,No Holiday,1557485.7499999993
27,2012-09-22,2012-09-28,4.16,142.7658,8.238999999999999,A,204184,39,2012,18.0,No Holiday,1540687.63
27,2012-09-29,2012-10-05,4.15,142.8517,8.0,A,204184,40,2012,18.0,No Holiday,1591816.8799999997
27,2012-10-06,2012-10-12,4.19,142.9376,8.0,A,204184,41,2012,13.0,No Holiday,1660081.29
27,2012-10-13,2012-10-19,4.15,142.8634,8.0,A,204184,42,2012,14.0,No Holiday,1620374.2400000002
27,2012-10-20,2012-10-26,4.07,142.7624,8.0,A,204184,43,2012,15.0,No Holiday,1703047.7399999998
28,2010-01-30,2010-02-05,2.96,126.4421,13.975,A,206302,5,2010,10.0,No Holiday,1672352.2900000003
28,2010-02-06,2010-02-12,2.95,126.4963,13.975,A,206302,6,2010,9.0,No Holiday,1558968.4900000002
28,2010-02-13,2010-02-19,2.92,126.5263,13.975,A,206302,7,2010,13.0,No Holiday,1491300.4200000004
28,2010-02-20,2010-02-26,2.82,126.5523,13.975,A,206302,8,2010,10.0,No Holiday,1542173.33
28,2010-02-27,2010-03-05,2.99,126.5783,13.975,A,206302,9,2010,12.0,No Holiday,1608435.4499999995
28,2010-03-06,2010-03-12,2.92,126.6043,13.975,A,206302,10,2010,10.0,No Holiday,1326877.1099999999
28,2010-03-13,2010-03-19,3.05,126.6066,13.975,A,206302,11,2010,15.0,No Holiday,1279819.4299999997
28,2010-03-20,2010-03-26,3.08,126.6051,13.975,A,206302,12,2010,16.0,No Holiday,1245268.77
28,2010-03-27,2010-04-02,3.09,126.6035,14.099,A,206302,13,2010,15.0,No Holiday,1441559.4000000004
28,2010-04-03,2010-04-09,3.09,126.6019,14.099,A,206302,14,2010,15.0,No Holiday,1382359.2100000002
28,2010-04-10,2010-04-16,3.11,126.5621,14.099,A,206302,15,2010,18.0,No Holiday,1268240.6600000001
28,2010-04-17,2010-04-23,3.05,126.4713,14.099,A,206302,16,2010,18.0,No Holiday,1244177.2099999997
28,2010-04-24,2010-04-30,3.1,126.3806,14.099,A,206302,17,2010,20.0,No Holiday,1186971.0200000003
28,2010-05-01,2010-05-07,3.13,126.2898,14.099,A,206302,18,2010,21.0,No Holiday,1532893.2199999993
28,2010-05-08,2010-05-14,3.14,126.2085,14.099,A,206302,19,2010,20.0,No Holiday,1245898.73
28,2010-05-15,2010-05-21,3.12,126.1844,14.099,A,206302,20,2010,25.0,No Holiday,1217923.7100000002
28,2010-05-22,2010-05-28,3.06,126.1602,14.099,A,206302,21,2010,20.0,No Holiday,1176588.25
28,2010-05-29,2010-06-04,2.94,126.1361,14.099,A,206302,22,2010,27.0,No Holiday,1543678.0200000003
28,2010-06-05,2010-06-11,2.95,126.1119,14.099,A,206302,23,2010,33.0,No Holiday,1348995.1699999997
28,2010-06-12,2010-06-18,3.04,126.11399999999999,14.099,A,206302,24,2010,27.0,No Holiday,1267619.0599999996
28,2010-06-19,2010-06-25,3.08,126.1266,14.099,A,206302,25,2010,31.0,No Holiday,1231025.07
28,2010-06-26,2010-07-02,3.1,126.1392,14.18,A,206302,26,2010,33.0,No Holiday,1399960.15
28,2010-07-03,2010-07-09,3.1,126.1518,14.18,A,206302,27,2010,32.0,Independence Day,1340293.8699999999
28,2010-07-10,2010-07-16,3.09,126.1498,14.18,A,206302,28,2010,36.0,No Holiday,1225336.4100000006
28,2010-07-17,2010-07-23,3.11,126.1284,14.18,A,206302,29,2010,37.0,No Holiday,1205884.9800000004
28,2010-07-24,2010-07-30,3.02,126.1069,14.18,A,206302,30,2010,36.0,No Holiday,1150204.7100000004
28,2010-07-31,2010-08-06,3.12,126.0855,14.18,A,206302,31,2010,34.0,No Holiday,1523101.3800000004
28,2010-08-07,2010-08-13,3.16,126.064,14.18,A,206302,32,2010,31.0,No Holiday,1218688.0899999996
28,2010-08-14,2010-08-20,3.04,126.0766,14.18,A,206302,33,2010,34.0,No Holiday,1195897.6000000003
28,2010-08-21,2010-08-27,3.13,126.0893,14.18,A,206302,34,2010,34.0,No Holiday,1191585.9200000002
28,2010-08-28,2010-09-03,3.09,126.1019,14.18,A,206302,35,2010,28.0,No Holiday,1523410.7100000004
28,2010-09-04,2010-09-10,3.04,126.1146,14.18,A,206302,36,2010,29.0,No Holiday,1246062.17
28,2010-09-11,2010-09-17,3.03,126.1455,14.18,A,206302,37,2010,28.0,No Holiday,1159812.3500000006
28,2010-09-18,2010-09-24,2.94,126.19,14.18,A,206302,38,2010,28.0,No Holiday,1111797.21
28,2010-09-25,2010-10-01,3.0,126.2346,14.313,A,206302,39,2010,30.0,No Holiday,1203080.4100000001
28,2010-10-02,2010-10-08,3.01,126.2792,14.313,A,206302,40,2010,22.0,No Holiday,1334571.87
28,2010-10-09,2010-10-15,2.98,126.3267,14.313,A,206302,41,2010,24.0,No Holiday,1158062.99
28,2010-10-16,2010-10-22,3.01,126.3815,14.313,A,206302,42,2010,20.0,No Holiday,1120619.32
28,2010-10-23,2010-10-29,3.02,126.4364,14.313,A,206302,43,2010,16.0,No Holiday,1231688.4799999997
28,2010-10-30,2010-11-05,3.13,126.4913,14.313,A,206302,44,2010,19.0,No Holiday,1501663.2600000002
28,2010-11-06,2010-11-12,3.13,126.5462,14.313,A,206302,45,2010,14.0,No Holiday,1266460.4499999995
28,2010-11-13,2010-11-19,3.16,126.6072,14.313,A,206302,46,2010,15.0,No Holiday,1179315.7200000002
28,2010-11-20,2010-11-26,3.16,126.6693,14.313,A,206302,47,2010,9.0,Thanksgiving Day,1937033.4999999998
28,2010-11-27,2010-12-03,3.04,126.7313,14.313,A,206302,48,2010,6.0,No Holiday,1447916.2899999996
28,2010-12-04,2010-12-10,3.2,126.7934,14.313,A,206302,49,2010,10.0,No Holiday,1466164.49
28,2010-12-11,2010-12-17,3.24,126.8795,14.313,A,206302,50,2010,12.0,No Holiday,1510443.6200000008
28,2010-12-18,2010-12-24,3.24,126.9836,14.313,A,206302,51,2010,11.0,Christmas,2026026.3899999997
28,2010-12-25,2010-12-31,3.15,127.0877,14.313,A,206302,52,2010,8.0,Christmas,1090558.57
28,2011-01-01,2011-01-07,3.29,127.1918,14.021,A,206302,1,2011,3.0,New Year's Day,1402902.4700000002
28,2011-01-08,2011-01-14,3.31,127.3009,14.021,A,206302,2,2011,6.0,No Holiday,1098286.61
28,2011-01-15,2011-01-21,3.22,127.4405,14.021,A,206302,3,2011,12.0,No Holiday,1079669.11
28,2011-01-22,2011-01-28,3.34,127.58,14.021,A,206302,4,2011,10.0,No Holiday,1127859.69
28,2011-01-29,2011-02-04,3.35,127.7196,14.021,A,206302,5,2011,7.0,No Holiday,1564897.3199999996
28,2011-02-05,2011-02-11,3.38,127.8591,14.021,A,206302,6,2011,11.0,No Holiday,1397301.3800000004
28,2011-02-12,2011-02-18,3.43,127.9952,14.021,A,206302,7,2011,12.0,No Holiday,1514828.8199999994
28,2011-02-19,2011-02-25,3.53,128.13,14.021,A,206302,8,2011,9.0,No Holiday,1311796.9100000001
28,2011-02-26,2011-03-04,3.67,128.2648,14.021,A,206302,9,2011,11.0,No Holiday,1723736.9100000004
28,2011-03-05,2011-03-11,3.82,128.3995,14.021,A,206302,10,2011,14.0,No Holiday,1380836.3499999999
28,2011-03-12,2011-03-18,3.69,128.5122,14.021,A,206302,11,2011,18.0,No Holiday,1286413.7100000004
28,2011-03-19,2011-03-25,3.91,128.6161,14.021,A,206302,12,2011,12.0,No Holiday,1201059.7199999997
28,2011-03-26,2011-04-01,3.77,128.7199,13.736,A,206302,13,2011,18.0,No Holiday,1336838.4099999997
28,2011-04-02,2011-04-08,4.0,128.8238,13.736,A,206302,14,2011,18.0,No Holiday,1414713.5000000005
28,2011-04-09,2011-04-15,3.87,128.9107,13.736,A,206302,15,2011,14.0,No Holiday,1240126.0699999998
28,2011-04-16,2011-04-22,4.13,128.9553,13.736,A,206302,16,2011,22.0,No Holiday,1297452.0000000005
28,2011-04-23,2011-04-29,4.15,128.9999,13.736,A,206302,17,2011,20.0,No Holiday,1222367.8999999997
28,2011-04-30,2011-05-06,4.19,129.0444,13.736,A,206302,18,2011,20.0,No Holiday,1515890.38
28,2011-05-07,2011-05-13,4.2,129.089,13.736,A,206302,19,2011,22.0,No Holiday,1253316.3000000003
28,2011-05-14,2011-05-20,4.17,129.0757,13.736,A,206302,20,2011,19.0,No Holiday,1151282.3099999998
28,2011-05-21,2011-05-27,4.09,129.0624,13.736,A,206302,21,2011,25.0,No Holiday,1160043.98
28,2011-05-28,2011-06-03,4.03,129.049,13.736,A,206302,22,2011,22.0,No Holiday,1403779.2500000002
28,2011-06-04,2011-06-10,3.98,129.0357,13.736,A,206302,23,2011,26.0,No Holiday,1339972.8299999996
28,2011-06-11,2011-06-17,3.94,129.0432,13.736,A,206302,24,2011,30.0,No Holiday,1268503.49
28,2011-06-18,2011-06-24,3.9,129.0663,13.736,A,206302,25,2011,32.0,No Holiday,1208809.3399999999
28,2011-06-25,2011-07-01,3.84,129.0894,13.503,A,206302,26,2011,32.0,No Holiday,1319054.5700000003
28,2011-07-02,2011-07-08,3.7,129.1125,13.503,A,206302,27,2011,32.0,Independence Day,1459655.8499999996
28,2011-07-09,2011-07-15,3.69,129.1338,13.503,A,206302,28,2011,31.0,No Holiday,1197373.13
28,2011-07-16,2011-07-22,3.79,129.1508,13.503,A,206302,29,2011,33.0,No Holiday,1165870.54
28,2011-07-23,2011-07-29,3.8,129.1677,13.503,A,206302,30,2011,34.0,No Holiday,1114530.2899999998
28,2011-07-30,2011-08-05,3.8,129.1846,13.503,A,206302,31,2011,33.0,No Holiday,1523870.8900000001
28,2011-08-06,2011-08-12,3.7,129.2016,13.503,A,206302,32,2011,33.0,No Holiday,1218764.9400000002
28,2011-08-13,2011-08-19,3.74,129.2406,13.503,A,206302,33,2011,33.0,No Holiday,1200019.7399999995
28,2011-08-20,2011-08-26,3.74,129.2833,13.503,A,206302,34,2011,35.0,No Holiday,1166479.5099999998
28,2011-08-27,2011-09-02,3.8,129.3259,13.503,A,206302,35,2011,34.0,No Holiday,1468871.4900000002
28,2011-09-03,2011-09-09,3.91,129.3686,13.503,A,206302,36,2011,31.0,No Holiday,1310087.0000000005
28,2011-09-10,2011-09-16,3.92,129.4306,13.503,A,206302,37,2011,25.0,No Holiday,1159212.0999999999
28,2011-09-17,2011-09-23,3.79,129.5183,13.503,A,206302,38,2011,28.0,No Holiday,1109105.9200000002
28,2011-09-24,2011-09-30,3.88,129.6061,13.503,A,206302,39,2011,28.0,No Holiday,1120731.7600000002
28,2011-10-01,2011-10-07,3.83,129.6938,12.89,A,206302,40,2011,21.0,No Holiday,1557314.5800000003
28,2011-10-08,2011-10-14,3.8,129.7706,12.89,A,206302,41,2011,20.0,No Holiday,1220984.9400000002
28,2011-10-15,2011-10-21,3.84,129.7822,12.89,A,206302,42,2011,23.0,No Holiday,1203172.0500000003
28,2011-10-22,2011-10-28,3.73,129.7937,12.89,A,206302,43,2011,20.0,No Holiday,1242746.0599999998
28,2011-10-29,2011-11-04,3.83,129.8052,12.89,A,206302,44,2011,15.0,No Holiday,1576654.6700000002
28,2011-11-05,2011-11-11,3.82,129.8167,12.89,A,206302,45,2011,9.0,No Holiday,1402654.9499999993
28,2011-11-12,2011-11-18,3.81,129.8268,12.89,A,206302,46,2011,12.0,No Holiday,1255081.2200000002
28,2011-11-19,2011-11-25,3.62,129.8364,12.89,A,206302,47,2011,12.0,Thanksgiving Day,1929738.27
28,2011-11-26,2011-12-02,3.7,129.846,12.89,A,206302,48,2011,11.0,No Holiday,1368130.3500000003
28,2011-12-03,2011-12-09,3.64,129.8555,12.89,A,206302,49,2011,6.0,No Holiday,1467024.3
28,2011-12-10,2011-12-16,3.6,129.8981,12.89,A,206302,50,2011,6.0,No Holiday,1429954.6600000001
28,2011-12-17,2011-12-23,3.54,129.9845,12.89,A,206302,51,2011,7.0,No Holiday,1796203.5100000005
28,2011-12-24,2011-12-30,3.43,130.071,12.89,A,206302,52,2011,7.0,Christmas,1270036.53
28,2011-12-31,2012-01-06,3.6,130.1575,12.187,A,206302,1,2012,10.0,New Year's Day,1466046.0699999998
28,2012-01-07,2012-01-13,3.66,130.244,12.187,A,206302,2,2012,9.0,No Holiday,1161190.2899999998
28,2012-01-14,2012-01-20,3.66,130.2792,12.187,A,206302,3,2012,8.0,No Holiday,1129540.4800000002
28,2012-01-21,2012-01-27,3.68,130.3145,12.187,A,206302,4,2012,10.0,No Holiday,1132948.4799999995
28,2012-01-28,2012-02-03,3.7,130.3497,12.187,A,206302,5,2012,10.0,No Holiday,1531599.4400000006
28,2012-02-04,2012-02-10,3.72,130.3849,12.187,A,206302,6,2012,11.0,No Holiday,1572966.15
28,2012-02-11,2012-02-17,3.78,130.4546,12.187,A,206302,7,2012,11.0,No Holiday,1501503.6799999997
28,2012-02-18,2012-02-24,3.95,130.5502,12.187,A,206302,8,2012,12.0,No Holiday,1323487.91
28,2012-02-25,2012-03-02,4.18,130.6458,12.187,A,206302,9,2012,11.0,No Holiday,1451740.5699999996
28,2012-03-03,2012-03-09,4.25,130.7414,12.187,A,206302,10,2012,13.0,No Holiday,1680764.0600000003
28,2012-03-10,2012-03-16,4.27,130.8262,12.187,A,206302,11,2012,18.0,No Holiday,1337875.4900000002
28,2012-03-17,2012-03-23,4.04,130.8966,12.187,A,206302,12,2012,13.0,No Holiday,1216059.4100000001
28,2012-03-24,2012-03-30,4.29,130.9671,12.187,A,206302,13,2012,18.0,No Holiday,1209524.1099999996
28,2012-03-31,2012-04-06,4.12,131.0375,11.627,A,206302,14,2012,18.0,No Holiday,1559592.7899999998
28,2012-04-07,2012-04-13,4.25,131.108,11.627,A,206302,15,2012,18.0,No Holiday,1290684.9500000004
28,2012-04-14,2012-04-20,4.22,131.1173,11.627,A,206302,16,2012,19.0,No Holiday,1180797.2000000002
